,Age_AtReg,Disability,Gender,CitizenStatus,EducationLevel,Race_Hispanic,Race_NativeAmerican,Race_Asian,Race_AfricanAmerican,Race_PacificIslander,Race_White,Employed
35732,21,0,2,1,14,0,0,0,1,0,0,0
35733,28,0,2,1,17,0,0,0,0,0,0,0
35734,65,0,2,1,14,0,0,0,1,0,0,0
35735,22,0,1,1,14,0,0,0,0,0,0,0
35736,18,0,1,1,14,0,0,0,1,0,0,0
35737,18,0,1,1,14,0,0,0,1,0,0,0
35738,21,0,1,1,14,0,0,0,1,0,0,1
35739,21,0,1,1,14,0,0,0,1,0,0,1
35740,21,0,1,1,14,0,0,0,1,0,0,1
35741,19,0,2,1,16,0,0,0,1,0,0,1
35742,38,0,1,1,10,0,0,0,1,0,0,0
35743,38,0,1,1,10,0,0,0,1,0,0,0
35744,24,0,1,1,16,0,0,0,0,0,0,1
35745,22,0,2,1,14,0,0,0,1,0,0,0
35746,22,0,2,1,14,0,0,0,1,0,0,0
35747,26,0,1,1,13,0,0,0,1,0,0,0
35748,18,0,2,1,15,0,0,0,1,0,0,0
35749,21,0,1,1,14,0,0,0,1,0,0,1
35750,22,0,1,1,14,0,0,0,1,0,0,0
35751,19,0,1,1,14,0,0,0,1,0,0,0
35752,19,0,1,1,14,0,0,0,1,0,0,0
35753,22,0,2,1,14,0,0,0,1,0,0,0
35754,57,0,1,1,13,0,0,0,1,0,0,1
35755,20,0,2,1,15,0,0,0,1,0,0,0
35756,23,0,1,1,20,0,0,0,0,0,0,0
35757,23,0,1,1,20,0,0,0,0,0,0,0
35758,22,0,1,1,13,0,0,0,1,0,0,0
35759,23,0,1,1,14,0,0,0,1,0,0,1
35760,29,0,2,1,14,0,0,0,1,0,0,1
35761,21,0,1,1,10,0,0,0,1,0,0,1
35762,22,0,1,1,12,0,0,0,1,0,0,0
35763,21,0,2,1,16,0,0,0,1,0,0,1
35764,48,0,1,1,14,0,0,0,1,0,0,0
35765,19,0,2,1,14,0,0,0,1,0,0,0
35766,38,0,1,1,14,0,0,0,0,0,0,0
35767,27,0,1,1,19,0,0,0,0,0,0,0
35768,49,0,2,1,14,0,0,0,1,0,0,0
35769,49,0,2,1,14,0,0,0,1,0,0,0
35770,32,1,1,1,14,0,0,0,1,0,0,1
35771,49,0,2,1,21,0,0,0,1,0,0,0
35772,23,0,1,1,13,0,0,0,1,0,0,0
35773,18,0,2,1,10,1,0,0,1,0,0,0
35774,27,0,1,1,13,0,0,0,1,0,0,0
35775,26,0,1,1,11,0,0,0,1,0,0,0
35776,50,0,1,1,16,0,0,0,1,0,0,0
35777,40,0,1,1,11,0,0,0,1,0,0,0
35778,40,0,1,1,11,0,0,0,1,0,0,0
35779,27,1,2,1,13,0,0,0,1,0,0,0
35780,27,1,2,1,13,0,0,0,1,0,0,1
35781,21,0,2,1,14,0,0,0,1,0,0,0
35782,36,0,1,1,14,0,0,0,1,0,0,1
35783,35,0,1,1,15,0,0,0,1,0,0,1
35784,35,0,1,1,15,0,0,0,1,0,0,1
35785,39,0,1,1,9,0,0,0,1,0,0,1
35786,22,0,2,1,14,0,0,0,1,0,0,0
35787,39,0,2,1,14,0,0,0,1,0,0,1
35788,39,0,2,1,14,0,0,0,1,0,0,1
35789,20,0,2,1,14,0,0,0,1,0,0,0
35790,51,0,2,1,16,0,0,0,1,0,0,0
35791,51,0,2,1,16,0,0,0,1,0,0,0
35792,23,0,2,1,16,0,0,0,0,0,0,0
35793,52,0,1,1,16,0,0,0,1,0,0,0
35794,52,0,1,1,16,0,0,0,1,0,0,0
35795,22,0,1,1,13,0,0,0,1,0,0,0
35796,41,0,1,1,20,0,0,0,0,0,1,0
35797,41,0,1,1,20,0,0,0,0,0,1,1
35798,34,0,2,1,21,0,0,0,0,0,0,1
35799,34,0,2,1,21,0,0,0,0,0,0,1
35800,50,0,1,1,20,0,0,0,0,0,0,0
35801,28,0,1,1,14,0,0,0,0,0,0,0
35802,28,0,1,1,14,0,0,0,0,0,0,0
35803,44,0,2,1,11,0,0,0,1,0,0,0
35804,49,0,2,1,13,0,0,0,1,0,0,0
35805,49,0,2,1,13,0,0,0,1,0,0,0
35806,49,0,2,1,13,0,0,0,1,0,0,0
35807,25,0,1,1,14,0,0,0,1,0,0,0
35808,23,0,1,1,15,0,0,0,1,0,0,0
35809,19,0,1,1,14,0,0,0,1,0,0,0
35810,19,0,1,1,14,0,0,0,1,0,0,0
35811,18,0,2,1,14,0,0,0,1,0,0,0
35812,18,0,2,1,14,0,0,0,1,0,0,0
35813,18,0,2,1,14,0,0,0,1,0,0,0
35814,22,0,2,1,14,0,0,0,1,0,0,0
35815,22,0,2,1,14,0,0,0,1,0,0,0
35816,20,0,1,1,14,0,0,0,1,0,0,0
35817,20,0,1,1,14,0,0,0,1,0,0,0
35818,20,0,1,1,14,0,0,0,1,0,0,0
35819,19,0,2,1,15,0,0,0,1,0,0,1
35820,20,0,1,1,14,0,0,0,1,0,0,0
35821,20,0,1,1,14,0,0,0,1,0,0,0
35822,20,0,1,1,14,0,0,0,1,0,0,0
35823,20,0,1,1,14,0,0,0,1,0,0,0
35824,20,0,1,1,14,0,0,0,1,0,0,0
35825,20,0,1,1,14,0,0,0,1,0,0,0
35826,22,0,1,1,14,0,0,0,1,0,0,0
35827,22,0,1,1,14,0,0,0,1,0,0,0
35828,22,0,1,1,14,0,0,0,1,0,0,0
35829,21,0,1,1,14,0,0,0,1,0,0,0
35830,21,0,1,1,14,0,0,0,1,0,0,0
35831,18,0,2,1,14,1,0,0,0,0,0,0
35832,18,0,2,1,14,1,0,0,0,0,0,0
35833,18,0,2,1,14,1,0,0,0,0,0,0
35834,20,0,1,1,18,0,0,0,1,0,0,0
35835,20,0,1,1,18,0,0,0,1,0,0,0
35836,21,0,1,1,14,0,0,0,1,0,0,0
35837,21,0,1,1,14,0,0,0,1,0,0,0
35838,39,0,2,1,20,0,0,0,1,0,0,1
35839,22,0,2,1,15,0,0,0,1,0,0,0
35840,33,1,1,1,21,0,0,0,0,0,1,0
35841,33,1,1,1,21,0,0,0,0,0,1,0
35842,33,1,1,1,21,0,0,0,0,0,1,0
35843,35,0,1,2,20,0,0,0,1,0,0,0
35844,21,0,2,1,14,0,0,0,1,0,0,0
35845,44,0,2,1,20,0,0,0,0,0,0,0
35846,53,0,1,1,21,0,0,0,1,0,0,0
35847,19,0,2,1,14,0,0,0,1,0,0,0
35848,19,0,2,1,14,0,0,0,1,0,0,0
35849,19,0,2,1,16,0,0,0,1,0,0,0
35850,19,0,2,1,16,0,0,0,1,0,0,0
35851,57,0,1,1,14,0,0,0,1,0,0,0
35852,57,0,1,1,14,0,0,0,1,0,0,1
35853,56,0,1,1,14,0,0,0,1,0,0,1
35854,56,0,1,1,14,0,0,0,1,0,0,1
35855,57,0,1,1,14,0,0,0,1,0,0,0
35856,25,1,2,1,14,0,0,0,1,0,0,0
35857,19,0,1,1,12,1,0,0,0,0,0,0
35858,19,0,1,3,14,0,0,0,0,0,0,0
35859,18,0,1,1,12,1,0,0,0,0,0,1
35860,18,0,1,1,12,1,0,0,0,0,0,1
35861,18,0,2,1,21,0,0,0,1,0,0,1
35862,18,0,2,1,11,0,0,0,1,0,0,0
35863,18,0,2,1,11,0,0,0,1,0,0,0
35864,23,0,2,1,20,0,0,0,1,0,0,0
35865,33,0,2,1,14,0,0,0,0,0,0,0
35866,33,0,1,1,14,0,0,0,1,0,0,0
35867,22,0,1,1,19,0,0,0,1,0,0,0
35868,22,0,1,1,19,0,0,0,1,0,0,0
35869,22,0,1,1,18,1,0,0,0,0,0,0
35870,22,0,1,1,18,1,0,0,0,0,0,0
35871,22,0,1,1,18,1,0,0,0,0,0,0
35872,28,0,1,1,13,0,0,0,1,0,0,0
35873,28,0,1,1,13,0,0,0,1,0,0,1
35874,18,0,2,1,15,1,0,0,0,0,0,0
35875,18,0,2,1,15,1,0,0,0,0,0,0
35876,18,0,2,1,15,1,0,0,0,0,0,0
35877,18,0,2,1,15,1,0,0,0,0,0,0
35878,30,0,2,1,20,0,0,0,1,0,0,0
35879,30,0,2,1,20,0,0,0,1,0,0,0
35880,27,0,1,1,14,0,0,0,1,0,0,0
35881,57,0,1,1,0,0,0,0,1,0,0,1
35882,50,0,2,1,14,0,0,0,1,0,0,0
35883,50,0,2,1,14,0,0,0,1,0,0,0
35884,19,0,2,1,9,0,0,0,1,0,0,1
35885,58,0,2,1,15,0,0,0,0,0,1,0
35886,58,0,2,1,15,0,0,0,0,0,1,0
35887,50,0,1,1,21,0,0,0,0,0,0,1
35888,50,0,1,1,21,0,0,0,0,0,0,1
35889,50,0,1,1,21,0,0,0,0,0,0,1
35890,49,0,1,1,19,0,0,0,0,0,0,1
35891,23,0,1,1,14,0,0,0,0,0,0,0
35892,48,0,1,1,14,0,0,0,1,0,0,0
35893,18,0,1,1,14,0,0,0,0,0,1,0
35894,64,0,1,2,16,0,0,0,1,0,0,0
35895,38,0,1,1,13,0,0,0,1,0,0,0
35896,36,0,2,1,0,0,0,0,1,0,0,0
35897,24,0,1,1,16,0,0,0,1,0,0,0
35898,18,0,2,1,14,0,0,0,1,0,0,0
35899,42,0,1,1,18,0,0,0,1,0,0,0
35900,42,0,1,1,18,0,0,0,1,0,0,1
35901,42,0,1,1,18,0,0,0,1,0,0,1
35902,20,0,1,1,14,0,0,0,1,0,0,0
35903,55,0,1,3,14,0,0,0,0,0,0,0
35904,29,0,2,1,14,0,0,0,1,0,0,0
35905,37,1,1,1,10,0,0,0,1,0,0,0
35906,31,0,1,1,13,0,0,0,1,0,0,0
35907,31,0,1,1,13,0,0,0,1,0,0,0
35908,32,0,2,1,16,0,0,0,1,0,0,1
35909,21,0,2,1,18,0,0,0,1,0,0,0
35910,18,0,1,1,14,0,0,0,1,0,0,0
35911,41,0,1,1,13,0,0,0,1,0,0,1
35912,23,0,1,1,17,0,0,1,0,0,0,0
35913,19,0,1,1,20,0,0,0,1,0,0,1
35914,19,0,1,1,20,0,0,0,1,0,0,0
35915,27,0,2,1,11,0,0,0,1,0,0,0
35916,24,0,1,1,14,0,0,0,1,0,0,0
35917,18,0,1,1,14,0,0,0,1,0,0,1
35918,23,0,2,1,14,0,0,0,1,0,0,0
35919,22,0,2,1,17,0,0,0,1,0,0,1
35920,22,0,2,1,17,0,0,0,1,0,0,1
35921,30,0,2,1,21,0,0,0,0,0,0,0
35922,30,0,2,1,21,0,0,0,0,0,0,0
35923,24,0,1,1,18,0,0,0,0,0,0,0
35924,24,0,1,1,18,0,0,0,0,0,0,0
35925,24,0,2,1,14,0,0,0,1,0,0,0
35926,21,0,2,1,15,0,0,0,1,0,0,0
35927,19,0,1,1,0,0,0,0,1,0,0,0
35928,19,0,1,1,14,0,0,0,1,0,0,0
35929,21,0,2,1,14,0,0,0,1,0,0,1
35930,21,0,2,1,14,0,0,0,1,0,0,1
35931,21,0,2,1,14,0,0,0,1,0,0,1
35932,19,0,1,1,14,0,0,0,1,0,0,0
35933,23,0,2,1,14,0,0,0,1,0,0,0
35934,21,0,2,1,14,0,0,0,1,0,0,0
35935,21,0,2,1,14,0,0,0,1,0,0,0
35936,19,0,2,1,15,0,0,0,1,0,0,0
35937,20,0,1,1,14,0,0,0,1,0,0,0
35938,21,0,2,1,16,0,0,0,1,0,0,0
35939,22,0,2,1,14,0,0,0,1,0,0,0
35940,28,0,1,1,15,0,0,0,1,0,0,0
35941,22,1,1,1,13,0,0,0,1,0,0,0
35942,22,0,1,1,14,0,0,0,1,0,0,0
35943,48,0,2,1,15,0,0,0,1,0,0,1
35944,48,0,2,1,15,0,0,0,1,0,0,1
35945,31,0,1,1,17,0,0,0,1,0,0,0
35946,21,0,1,1,11,0,0,0,1,0,0,0
35947,26,0,2,1,14,0,0,0,1,0,0,1
35948,24,0,2,1,20,0,0,0,0,0,0,0
35949,54,0,1,1,16,0,0,0,0,0,0,0
35950,54,0,1,1,16,0,0,0,0,0,0,0
35951,52,0,1,1,0,0,0,0,1,0,0,0
35952,52,0,1,1,0,0,0,0,1,0,0,0
35953,53,1,2,1,11,0,0,0,1,0,0,0
35954,44,1,2,1,14,0,0,0,1,0,0,0
35955,20,0,1,1,14,0,0,0,1,0,0,0
35956,29,0,1,1,14,0,0,0,1,0,0,1
35957,23,0,2,1,14,0,0,0,0,0,0,0
35958,18,0,2,1,14,0,0,0,1,0,0,0
35959,29,0,2,1,14,0,0,0,1,0,0,0
35960,20,0,2,1,14,0,0,0,1,0,0,0
35961,19,0,1,1,14,0,0,0,1,0,0,0
35962,21,0,1,1,14,0,0,0,1,0,0,0
35963,39,0,1,1,20,0,0,0,0,0,0,1
35964,39,0,1,1,20,0,0,0,0,0,0,1
35965,39,0,1,1,20,0,0,0,0,0,0,1
35966,23,0,1,1,14,0,0,0,1,0,0,0
35967,23,0,1,1,14,0,0,0,1,0,0,0
35968,50,1,1,1,20,0,0,0,0,0,1,0
35969,19,0,1,1,14,0,0,0,1,0,0,0
35970,37,0,2,1,14,0,0,0,0,0,1,0
35971,44,0,2,1,0,0,0,0,1,0,0,1
35972,22,0,1,1,14,0,0,0,1,0,0,0
35973,70,0,1,1,21,0,0,0,1,0,0,1
35974,19,0,1,1,15,0,0,0,1,0,0,0
35975,20,0,1,1,15,0,0,0,1,0,0,0
35976,20,0,1,1,17,0,0,0,1,0,0,0
35977,42,0,1,1,13,0,0,0,1,0,0,0
35978,61,0,1,1,13,0,0,0,0,0,0,1
35979,61,0,1,1,13,0,0,0,0,0,0,0
35980,23,0,1,1,15,0,0,0,1,0,0,0
35981,23,0,1,1,15,0,0,0,1,0,0,0
35982,18,0,1,1,14,0,0,0,1,0,0,0
35983,54,0,1,1,13,0,0,0,1,0,0,1
35984,54,0,1,1,13,0,0,0,1,0,0,1
35985,18,0,1,1,14,0,0,0,1,0,0,0
35986,34,0,1,1,19,0,0,0,1,1,0,0
35987,22,0,2,1,16,0,0,0,1,0,0,1
35988,22,0,2,1,16,0,0,0,1,0,0,1
35989,22,0,2,1,16,0,0,0,1,0,0,0
35990,20,0,1,1,0,0,1,0,0,0,0,0
35991,20,0,1,1,0,0,1,0,0,0,0,0
35992,20,0,2,1,14,0,0,0,1,0,0,0
35993,22,1,2,1,13,0,0,0,1,0,0,0
35994,18,0,2,1,14,0,0,0,1,0,0,0
35995,21,0,2,1,16,0,0,0,1,0,0,0
35996,18,0,1,1,14,0,0,0,1,0,0,0
35997,30,0,2,1,14,0,0,0,0,0,0,0
35998,21,0,2,1,14,0,0,0,0,0,0,1
35999,21,0,2,1,14,0,0,0,0,0,0,1
36000,19,0,2,1,14,0,0,0,0,0,0,0
36001,51,0,1,1,14,0,0,0,0,0,0,1
36002,51,0,1,1,14,0,0,0,0,0,0,1
36003,53,0,1,1,14,0,0,0,1,0,0,1
36004,53,0,1,1,14,0,0,0,1,0,0,1
36005,23,0,1,1,14,0,0,0,1,0,0,0
36006,21,0,1,1,16,0,0,0,1,0,0,0
36007,55,0,1,1,14,0,0,0,0,0,0,0
36008,27,0,1,1,14,0,0,0,0,0,0,1
36009,26,0,1,1,14,0,0,0,0,0,0,0
36010,25,0,2,1,14,0,0,0,0,0,0,1
36011,25,0,2,1,14,0,0,0,0,0,0,1
36012,21,0,1,1,14,0,0,0,1,0,0,1
36013,23,0,1,1,15,0,1,0,1,1,1,0
36014,36,0,1,1,14,0,0,0,1,0,0,0
36015,24,0,2,1,15,0,0,0,1,0,0,0
36016,24,0,2,1,15,0,0,0,1,0,0,0
36017,41,1,2,1,14,0,0,0,1,0,0,0
36018,21,0,1,1,13,0,0,0,1,0,0,0
36019,24,0,2,1,16,0,0,0,1,0,0,0
36020,20,0,1,1,15,0,0,0,1,0,0,0
36021,19,0,1,1,14,0,0,0,1,0,0,1
36022,35,0,2,1,21,0,0,0,0,0,0,1
36023,21,0,2,1,10,0,0,0,0,0,0,0
36024,24,0,2,1,18,0,0,0,0,0,0,1
36025,24,0,2,1,18,0,0,0,0,0,0,1
36026,22,0,2,1,14,0,0,0,0,0,0,1
36027,43,0,1,1,11,0,0,0,0,0,0,0
36028,43,0,1,1,11,0,0,0,0,0,0,0
36029,43,0,1,1,11,0,0,0,0,0,0,0
36030,21,0,2,1,15,0,0,0,1,0,0,0
36031,53,0,2,1,8,0,0,1,0,0,0,0
36032,65,0,2,1,21,0,0,0,1,0,0,0
36033,29,0,1,1,12,0,0,0,1,0,0,0
36034,29,0,1,1,12,0,0,0,1,0,0,0
36035,20,0,2,1,20,0,0,0,1,0,0,0
36036,23,0,1,1,15,0,0,0,1,0,0,0
36037,27,0,1,1,8,0,0,0,0,0,0,1
36038,48,0,2,1,16,0,0,0,0,0,0,1
36039,48,0,2,1,16,0,0,0,0,0,0,1
36040,18,0,2,1,15,0,0,0,0,0,0,0
36041,25,1,1,1,13,0,0,0,1,0,0,1
36042,25,1,1,1,13,0,0,0,1,0,0,1
36043,22,0,2,1,14,0,0,0,1,0,0,0
36044,18,0,1,1,14,0,0,0,1,0,0,0
36045,25,0,2,1,14,0,0,0,1,0,0,0
36046,33,0,1,1,14,0,0,0,1,0,0,0
36047,30,0,1,1,16,0,0,0,1,0,0,0
36048,20,0,1,1,14,0,0,0,1,0,0,1
36049,37,0,2,1,20,0,0,0,0,0,0,1
36050,60,0,1,1,14,0,0,0,0,0,1,1
36051,39,0,1,1,14,0,0,0,0,0,0,0
36052,34,0,1,1,13,0,0,0,0,0,0,1
36053,39,0,1,1,14,0,0,0,0,0,0,1
36054,30,0,1,1,15,0,0,0,0,0,0,0
36055,40,0,1,1,15,0,0,0,0,0,0,1
36056,38,0,1,1,15,0,0,0,0,0,0,1
36057,38,0,1,1,15,0,0,0,0,0,0,1
36058,36,0,2,1,20,0,0,0,0,0,0,0
36059,36,0,2,1,20,0,0,0,0,0,0,0
36060,27,0,1,1,14,0,0,0,0,0,0,0
36061,21,0,1,1,15,0,0,0,0,0,0,0
36062,43,0,1,1,14,0,0,0,0,0,0,0
36063,60,0,2,1,20,0,0,0,0,0,0,1
36064,54,0,2,1,20,0,0,0,0,0,0,0
36065,21,0,2,1,14,0,0,0,1,0,0,0
36066,20,0,1,1,14,0,0,0,1,0,0,0
36067,20,1,1,1,14,0,0,0,1,0,0,0
36068,20,0,1,1,14,0,0,0,1,0,0,0
36069,18,0,1,1,14,0,0,0,1,0,0,0
36070,33,0,2,1,15,0,0,0,0,0,0,0
36071,33,0,2,1,15,0,0,0,0,0,0,0
36072,37,0,2,1,15,0,0,0,0,0,0,0
36073,22,0,2,1,14,0,0,0,0,0,0,0
36074,22,0,2,1,14,0,0,0,0,0,0,0
36075,56,0,1,1,13,0,0,0,0,0,0,0
36076,21,0,2,1,15,0,0,0,1,0,0,0
36077,32,0,1,1,12,0,0,0,1,0,0,1
36078,32,0,1,1,12,0,0,0,1,0,0,1
36079,18,0,1,1,14,0,0,0,1,0,0,0
36080,49,0,2,1,20,0,0,0,0,0,0,0
36081,45,0,2,3,15,0,0,0,0,0,0,0
36082,42,0,2,1,13,0,0,0,0,0,0,0
36083,50,0,2,1,16,0,0,0,0,0,0,0
36084,48,0,2,1,13,0,0,0,0,0,0,1
36085,50,0,2,1,16,0,0,0,0,0,0,1
36086,50,0,2,1,16,0,0,0,0,0,0,1
36087,38,0,2,1,16,0,0,0,0,0,0,0
36088,51,0,1,1,14,0,0,0,0,0,0,1
36089,51,0,1,1,14,0,0,0,0,0,0,1
36090,39,0,2,1,14,0,0,0,0,0,0,0
36091,39,0,2,1,14,0,0,0,0,0,0,1
36092,39,0,2,1,14,0,0,0,0,0,0,1
36093,39,0,2,1,14,0,0,0,0,0,0,1
36094,29,0,1,1,14,0,0,0,0,0,0,0
36095,35,0,2,1,21,0,0,0,0,0,0,0
36096,35,0,2,1,21,0,0,0,0,0,0,0
36097,53,0,2,1,13,0,0,0,0,0,0,0
36098,21,0,2,1,14,0,0,0,1,0,0,0
36099,21,0,2,1,14,0,0,0,1,0,0,0
36100,30,0,1,1,15,0,0,0,0,0,1,1
36101,24,0,1,1,20,0,0,0,0,0,0,1
36102,22,0,1,1,14,0,0,0,0,0,0,0
36103,24,1,1,1,15,0,0,0,1,0,0,0
36104,51,0,1,1,15,1,0,0,0,0,1,1
36105,47,1,1,1,14,0,0,0,1,0,0,0
36106,18,0,1,1,14,0,0,0,1,0,0,0
36107,20,0,2,1,16,0,1,0,1,0,0,1
36108,20,0,2,1,16,0,1,0,1,0,0,1
36109,20,0,2,1,14,0,0,0,1,0,0,0
36110,46,0,1,1,13,0,0,0,1,0,0,0
36111,43,0,1,2,17,0,0,0,1,0,0,0
36112,51,0,1,1,16,0,0,0,1,0,0,0
36113,51,0,1,1,16,0,0,0,1,0,0,0
36114,28,0,2,2,20,1,0,0,0,0,0,1
36115,30,0,1,1,21,0,0,0,0,0,0,1
36116,30,0,1,1,21,0,0,0,0,0,0,1
36117,19,0,2,1,13,0,0,0,1,0,0,0
36118,20,0,1,1,12,0,0,0,1,0,0,0
36119,21,0,2,1,10,0,0,0,1,0,0,0
36120,28,0,1,1,13,0,0,0,1,0,0,0
36121,19,0,2,1,14,0,0,0,1,0,0,0
36122,28,0,2,1,11,0,0,0,1,0,0,0
36123,18,0,1,1,13,0,0,0,1,0,0,0
36124,54,0,2,1,21,1,0,0,0,0,0,0
36125,48,0,1,1,14,0,0,0,1,0,0,0
36126,55,0,1,1,12,0,0,0,1,0,0,0
36127,23,0,1,1,9,0,0,0,1,0,0,0
36128,39,0,1,1,14,0,0,0,1,0,0,0
36129,19,0,2,1,14,0,0,0,1,0,0,0
36130,21,0,2,1,14,0,0,0,1,0,0,1
36131,20,0,2,1,14,0,0,0,1,0,0,0
36132,53,0,2,1,14,0,0,0,1,0,0,1
36133,53,0,2,1,14,0,0,0,0,0,0,0
36134,53,0,2,1,14,0,0,0,0,0,0,0
36135,53,0,2,1,14,0,0,0,0,0,0,0
36136,20,0,2,1,14,0,0,0,0,0,0,0
36137,22,0,2,1,9,0,0,0,1,0,0,0
36138,58,0,1,1,14,0,0,0,1,0,0,0
36139,58,0,1,1,14,0,0,0,1,0,0,0
36140,58,0,1,1,14,0,0,0,1,0,0,0
36141,23,0,2,1,14,0,0,0,1,0,0,0
36142,56,0,2,1,14,0,0,0,1,0,0,1
36143,56,0,2,1,14,0,0,0,1,0,0,1
36144,25,0,2,2,15,0,0,0,1,0,0,1
36145,23,0,1,1,14,0,0,0,1,0,0,0
36146,35,0,2,1,15,0,0,0,1,0,0,0
36147,27,0,2,1,17,0,1,0,0,0,0,0
36148,42,0,1,1,14,0,0,0,1,0,0,0
36149,21,0,2,1,14,0,0,0,1,0,0,0
36150,38,0,1,1,21,0,0,0,1,0,0,0
36151,38,0,1,1,21,0,0,0,1,0,0,0
36152,20,0,2,1,16,0,0,0,1,0,0,0
36153,21,0,2,1,11,0,0,0,1,0,0,0
36154,19,0,1,1,14,0,0,0,1,0,0,0
36155,18,0,1,1,14,0,0,0,1,0,0,0
36156,18,0,1,1,14,0,0,0,1,0,0,0
36157,20,0,1,1,12,0,0,0,1,0,0,0
36158,20,0,1,1,12,0,0,0,1,0,0,0
36159,37,0,1,1,13,0,0,0,1,0,0,1
36160,37,0,1,1,13,0,0,0,1,0,0,1
36161,29,0,1,1,13,0,0,0,1,0,0,0
36162,40,0,1,1,10,0,0,0,1,0,0,0
36163,20,0,2,1,17,0,0,0,1,0,0,0
36164,35,0,1,1,12,0,0,0,1,0,0,0
36165,29,0,2,2,20,0,0,0,1,0,0,0
36166,29,0,2,2,20,0,0,0,1,0,0,0
36167,29,0,2,2,20,0,0,0,1,0,0,0
36168,26,0,1,1,16,0,0,0,1,0,0,0
36169,28,0,2,1,17,0,0,0,0,0,0,0
36170,45,0,1,1,13,0,0,0,1,0,0,1
36171,19,0,2,1,14,0,0,0,1,0,0,0
36172,20,0,1,1,14,0,0,0,1,0,0,1
36173,21,0,1,1,14,0,0,0,1,0,0,0
36174,22,1,1,1,9,0,0,0,1,0,0,0
36175,50,0,1,1,13,0,0,0,0,0,0,1
36176,50,0,1,1,13,0,0,0,0,0,0,1
36177,71,0,1,1,19,0,0,0,1,0,0,0
36178,71,0,1,1,19,0,0,0,1,0,0,0
36179,24,0,2,1,15,0,0,0,1,0,0,1
36180,21,0,1,1,14,0,0,0,1,0,0,0
36181,20,0,1,1,14,0,0,0,0,0,0,0
36182,43,0,1,1,21,0,0,0,0,0,0,0
36183,28,0,1,1,0,0,0,0,1,0,0,0
36184,21,0,2,1,14,0,0,0,1,0,0,0
36185,25,0,1,1,14,0,0,0,1,0,0,0
36186,24,0,1,1,13,1,0,0,0,0,1,0
36187,24,0,1,1,14,0,0,0,1,0,0,0
36188,55,0,2,1,10,0,0,0,1,0,0,0
36189,55,0,2,1,13,0,0,0,1,0,0,0
36190,27,0,1,1,16,0,0,0,0,0,0,0
36191,64,0,1,1,13,0,0,0,0,0,0,1
36192,64,0,1,1,13,0,0,0,0,0,0,1
36193,57,0,1,1,14,0,0,0,1,0,0,0
36194,45,1,2,1,21,1,0,0,1,0,0,0
36195,52,0,2,3,5,0,0,0,0,0,0,1
36196,30,0,1,1,13,0,0,0,1,0,0,0
36197,25,0,1,1,10,0,0,0,1,0,0,0
36198,34,0,1,1,14,0,0,0,1,0,0,1
36199,34,0,1,1,14,0,0,0,1,0,0,1
36200,63,0,1,1,13,0,0,0,1,0,0,0
36201,42,0,1,3,18,1,0,0,1,0,0,0
36202,47,0,1,1,14,0,0,0,1,0,0,0
36203,34,0,2,1,21,0,0,0,0,0,0,0
36204,34,0,2,1,21,0,0,0,0,0,0,0
36205,20,0,1,1,16,0,0,0,0,0,0,0
36206,20,0,1,1,16,0,0,0,0,0,0,0
36207,24,0,2,1,21,0,0,0,0,0,0,0
36208,55,1,2,1,16,0,0,0,0,0,0,0
36209,50,0,2,1,16,0,0,0,1,0,0,0
36210,50,0,2,1,16,0,0,0,1,0,0,1
36211,50,0,2,1,16,0,0,0,1,0,0,1
36212,50,0,2,1,16,0,0,0,1,0,0,1
36213,27,0,2,1,20,0,0,0,0,0,0,1
36214,27,0,2,1,20,0,0,0,0,0,0,1
36215,27,0,2,1,20,0,0,0,0,0,0,1
36216,18,0,2,1,15,0,0,0,0,0,0,1
36217,18,0,2,1,15,0,0,0,0,0,0,1
36218,18,0,2,1,15,0,0,0,0,0,0,0
36219,25,0,1,1,18,0,0,0,1,0,0,0
36220,55,0,1,1,13,0,0,0,1,0,0,0
36221,55,0,1,1,13,0,0,0,1,0,0,1
36222,55,0,1,1,13,0,0,0,1,0,0,1
36223,23,0,2,1,14,0,0,0,1,0,0,0
36224,21,0,1,1,14,0,0,0,1,0,0,0
36225,29,0,1,1,16,0,0,0,0,0,0,0
36226,29,0,1,1,16,0,0,0,0,0,0,0
36227,24,0,1,1,14,0,0,0,1,0,0,1
36228,24,0,1,1,14,0,0,0,1,0,0,1
36229,33,0,2,2,17,1,0,0,0,0,0,0
36230,33,0,2,2,17,1,0,0,0,0,0,0
36231,33,0,2,2,17,1,0,0,0,0,0,0
36232,50,0,2,1,21,0,0,1,0,0,0,0
36233,22,0,2,1,15,0,0,0,1,0,0,0
36234,40,0,1,1,16,0,1,0,1,0,0,0
36235,34,0,1,2,17,0,0,0,1,0,0,0
36236,34,0,1,2,17,0,0,0,1,0,0,0
36237,43,0,1,1,20,0,0,0,1,0,0,0
36238,33,0,1,1,14,0,0,0,1,0,0,0
36239,47,0,1,1,14,0,0,0,0,0,1,0
36240,49,0,1,1,10,0,0,0,1,0,0,0
36241,48,1,1,1,13,0,0,0,1,0,0,0
36242,19,0,2,1,14,1,0,0,0,0,0,0
36243,19,1,2,1,14,0,0,0,1,0,0,0
36244,31,0,2,1,20,0,0,0,0,0,0,0
36245,43,0,1,1,14,0,0,0,1,0,0,0
36246,43,0,1,1,14,0,0,0,1,0,0,0
